tweet_id,virality
27329,1
27228,5
27512,1
27338,1
27535,1
27771,5
27717,5
27328,1
27558,5
27939,5
27683,5
27209,1
27769,1
27230,1
27983,1
27734,5
27780,5
27232,1
27831,1
27605,1
27352,5
27881,5
27794,5
27848,5
27765,5
27969,5
27909,1
28000,1
27249,1
27380,1
27591,1
27241,1
27492,1
27787,5
27967,1
27247,1
27663,5
27811,5
27648,5
27707,1
27653,1
27483,3
27575,1
27829,2
27242,1
27335,1
27594,5
27469,1
27929,1
27510,3
27952,1
27466,5
27206,2
27484,5
27459,3
27490,5
27262,1
28037,1
27511,1
27706,5
27791,5
27614,1
27862,5
28002,2
28025,1
27224,1
27316,1
27740,5
27606,1
27503,5
27577,5
27608,5
27963,5
27462,1
27207,5
27750,1
27235,3
27422,1
27719,1
27813,5
27287,5
28031,5
27918,1
27191,1
27971,1
27903,5
27521,1
27283,5
27747,5
27628,5
27652,1
27588,1
27762,1
27931,5
27405,5
27812,1
27509,1
27495,1
27871,5
27563,1
27546,1
27675,1
27231,5
27382,1
27612,1
27864,5
27731,1
27240,1
27541,5
27855,1
27267,5
27832,5
27253,1
27569,2
27308,1
27686,1
27984,5
27401,5
27225,2
27414,5
27866,1
27325,1
27667,5
27933,1
27698,1
27598,5
27958,1
27954,1
27298,1
27758,1
27356,1
27270,1
27710,5
27972,4
27822,1
27585,1
27699,5
27948,4
27213,1
27622,5
27313,5
27764,1
27463,1
27844,5
27641,1
27192,3
27889,1
27417,1
27712,1
27912,5
27221,1
27708,5
27442,3
27545,1
27278,5
27878,5
27294,5
27900,1
27217,1
27908,1
27576,1
27947,1
27553,1
27451,5
28012,1
27951,5
27266,5
31362,1
30773,1
31090,1
30624,1
31136,1
31221,1
30713,5
31037,1
30631,1
31101,1
31220,5
30642,1
30929,5
30930,1
30578,5
31049,1
30623,1
31334,1
30705,5
30810,1
31135,5
30896,1
31117,2
31110,1
31322,1
30688,1
30626,1
30819,1
30893,1
30697,5
31126,5
31181,1
30567,1
30975,1
30653,5
30654,5
30932,1
30806,1
31016,5
31207,1
31130,1
30946,5
30758,5
31311,1
31060,5
30760,1
30958,5
31066,1
31139,1
31107,1
30910,5
30996,5
30764,2
30988,1
30933,1
31140,1
30835,1
31374,1
30693,5
30608,5
30824,1
30924,5
30593,1
31229,2
31164,1
30612,1
30881,1
31142,5
30867,1
30955,2
30898,1
31098,1
30802,1
31331,5
31000,5
30589,5
31244,1
31257,1
31254,1
30744,5
30965,1
30809,1
31253,2
30863,1
30694,1
31376,1
31111,5
30566,1
30640,1
30696,5
31262,5
31256,5
30786,1
30966,2
31218,1
31112,5
30679,1
31165,1
30909,1
30859,1
31348,5
30580,5
30989,1
30556,1
31356,5
30677,1
31279,5
31048,5
31160,1
31051,1
30691,1
30960,1
31303,5
30611,5
30614,1
30600,5
30843,1
30638,5
30817,1
31291,1
30719,1
30976,2
30766,5
31189,1
31069,1
30774,1
30776,1
31072,1
30842,1
30908,1
31235,1
31083,1
30707,1
31337,1
31381,1
30934,1
30682,5
30634,1
30875,1
31133,1
31258,1
31327,1
30937,5
30927,1
31116,2
30746,5
31325,5
30870,1
31266,5
30947,1
31343,5
30935,5
31195,1
31166,5
30561,1
31169,1
30661,1
30942,1
30598,1
30689,5
31370,1
31178,1
31339,1
30752,1
31162,1
30620,1
30939,1
30651,1
31070,1
30862,5
30742,5
31338,1
31358,1
30820,5
30599,5
31008,1
30920,1
31269,1
31230,1
31389,1
30998,1
31259,1
31184,5
31349,5
31129,5
31240,1
30840,1
30627,1
30962,1
30879,5
31127,1
31301,2
31341,5
30788,1
30772,5
31280,1
30736,5
30846,5
30952,1
31210,1
31038,1
31302,1
31039,5
30858,5
30844,1
31350,5
31260,1
31261,1
30571,5
31379,5
30793,5
31284,5
31247,5
31188,1
30602,2
30573,1
30921,1
30695,5
31238,1
30591,1
31086,1
31014,1
30951,2
30926,5
30969,1
31001,1
31119,5
30702,3
31042,1
31227,1
30725,1
30609,1
30973,2
30895,1
30911,1
31270,1
31043,1
30756,1
31330,1
31224,5
30940,1
30610,5
31211,5
31217,1
30572,2
31369,1
31395,2
30977,1
2654,2
2720,2
2863,2
3237,2
3029,2
2754,2
2525,1
3097,2
3023,2
2626,2
2724,2
2963,2
3128,2
2627,2
2859,2
3016,2
3064,2
3105,2
2912,2
3145,2
3206,2
2757,2
3062,2
2461,2
2502,1
3190,2
3284,2
2537,2
3041,2
2610,2
2669,2
2840,2
2853,2
2538,2
2471,2
3296,2
2470,2
2849,2
3090,2
2821,2
2520,2
3103,2
3270,2
3165,2
2886,2
3076,2
3203,2
2982,2
2452,2
3025,2
2959,2
2673,2
2511,2
3000,2
2475,2
2904,2
3281,2
2490,2
3069,2
2464,2
2459,2
2829,2
3014,2
2562,2
2792,2
3087,1
3026,2
2977,2
2747,2
2772,2
3280,2
3154,2
3201,2
3006,2
2657,2
2910,2
2618,2
2945,2
2524,2
2843,2
3207,2
2800,2
3055,2
2653,2
2781,2
2780,2
3272,2
2725,2
3185,2
2500,2
3138,2
2527,2
2797,2
2993,2
2881,2
3254,1
2569,2
2806,2
3192,2
3195,2
2706,2
3248,2
2574,2
2761,2
3051,2
2453,2
3240,2
2679,2
3082,2
3060,2
3129,2
2682,2
2522,2
2809,2
3057,2
2593,2
2850,2
2508,2
2516,2
2551,2
2684,2
2776,2
3107,2
2696,2
2596,2
2501,2
3122,2
2788,2
2567,2
2591,2
2727,2
3020,2
2521,2
2581,2
2659,2
2787,2
2623,2
2590,2
2827,2
2636,2
2770,2
2958,2
3119,2
2565,2
2717,2
3179,2
3191,2
2748,2
3098,2
2909,2
3200,2
2964,2
2836,2
3188,2
2462,2
2639,2
2546,2
2851,2
2620,2
3242,2
3139,2
2862,2
2893,2
3222,2
3018,2
2815,2
2576,2
2907,2
2663,2
2698,2
2771,2
2493,2
2701,2
3184,2
2918,2
2892,2
2803,1
3040,2
2906,2
2987,2
2869,2
3085,2
3073,2
3167,2
2608,2
3181,2
2855,2
3204,2
2463,2
2600,2
2749,2
3021,2
3030,2
2662,2
3262,2
3171,2
3037,2
3144,2
2556,2
3241,2
2700,2
2941,2
2805,2
2455,2
3189,2
2554,2
3259,2
2667,2
3108,2
3199,2
2588,2
3132,2
3033,2
3287,2
3058,2
3063,2
2911,2
3101,2
3146,2
2553,2
2688,2
2957,2
2785,2
2721,2
3109,2
2579,2
2713,2
2557,2
2847,2
2755,2
3186,2
3010,2
3231,2
2495,2
3046,1
2710,2
2897,2
3276,2
3015,2
2715,2
3156,1
3093,2
2883,2
3202,2
3080,2
2472,2
2602,2
3257,2
2733,2
2730,2
2791,2
2482,2
2880,2
2774,2
2630,2
3170,2
2951,2
2480,2
3075,2
2902,2
3068,2
2656,2
3182,2
3286,2
2939,2
6775,5
7207,5
6904,3
6991,1
6800,5
7425,5
6814,5
7323,5
6705,1
6738,5
6860,1
7452,5
6971,5
6846,1
6915,5
6874,5
7251,1
7106,1
7034,2
7451,5
7156,1
7181,5
7409,2
6749,5
7352,5
6688,3
6851,2
7068,4
6949,5
6926,5
7185,3
7108,1
6710,5
6672,1
7430,3
6742,5
6649,1
6774,2
7211,5
7051,1
7427,2
7318,3
6927,5
6724,5
7188,1
7351,5
6693,5
6707,1
7274,5
6886,5
7266,5
6701,5
7467,5
6944,5
6884,1
6768,5
7015,5
7055,5
6993,1
7205,5
6909,1
7162,5
7260,1
7075,5
6943,3
6751,1
7285,3
6744,2
7376,1
6922,5
6899,1
6736,3
6982,5
6797,5
6859,5
7494,1
6715,1
7134,1
6845,1
6876,5
6875,5
7444,2
7290,5
6933,5
7049,1
7283,5
7257,5
6963,1
7158,5
7342,3
6980,5
7014,1
6697,1
6895,2
7212,5
7071,5
6956,1
7179,5
6829,1
7331,3
6871,3
6913,5
6689,1
7355,1
6930,1
7287,5
7295,5
7085,1
6764,5
7218,5
7330,5
6822,3
6962,5
7269,1
6686,5
6691,1
7141,5
7361,1
7070,1
7362,5
7483,5
7493,5
7084,1
6699,1
6908,5
7139,1
7151,5
7155,5
7400,5
7249,5
6881,1
7091,2
7371,5
7176,5
6653,1
7183,5
7392,5
6857,1
7438,5
6670,5
6750,5
7496,5
7432,5
7375,5
6696,5
6840,5
7416,3
7282,5
6792,5
7413,5
7096,2
7421,5
6885,2
6997,3
7083,1
6942,5
6721,5
7234,5
6902,5
7492,5
7481,5
7373,1
6931,1
7060,5
7482,5
7324,5
6855,1
6819,1
7072,1
7294,2
7177,1
7250,5
7397,3
6761,1
7479,2
6957,5
7265,5
6879,5
6782,5
6958,1
6897,3
7193,1
7052,1
6849,5
6918,1
7281,5
7411,3
7475,5
7272,3
6737,2
6903,5
6847,5
7305,5
7403,5
7495,5
7473,1
6754,1
6872,3
6702,1
7038,5
7050,1
7267,1
6878,5
6758,2
6932,5
6798,2
6676,5
6804,3
6844,5
7338,3
7391,5
7195,5
7076,1
6916,5
6713,1
7094,1
7470,5
7097,1
7296,3
7344,5
7048,5
7332,3
7189,1
6807,5
6955,1
7037,1
6981,5
6658,5
7368,5
6923,5
6828,5
7419,3
6848,5
6925,5
7044,5
7095,5
6839,5
7327,5
7353,5
6746,5
7061,5
7486,5
6912,5
6684,5
7242,5
7308,2
7304,1
6894,1
7349,2
7117,1
6783,3
6718,5
7118,5
7298,3
7408,1
7454,5
7307,1
7380,5
6789,5
6681,3
17490,1
17123,1
17481,2
17393,2
17453,1
17658,2
17611,1
17050,2
17065,2
17474,1
17336,1
17593,1
17329,1
17456,1
17064,1
17564,1
17293,2
17501,2
17819,2
17589,2
17264,2
17459,1
17778,2
17683,1
17432,2
17572,2
17294,2
17101,1
17039,2
17734,1
17448,2
17129,2
17525,2
17741,1
17411,2
17763,1
17546,2
17764,2
17548,1
17792,2
17665,1
17781,2
17695,2
17312,2
17110,2
17287,2
17500,2
17331,1
17758,2
17692,2
17668,2
17670,1
17569,2
17802,2
17241,2
17068,2
17441,2
17785,2
17167,2
17339,2
17765,1
17623,2
17382,2
17771,2
17051,2
17226,2
17045,2
17425,2
17673,2
17562,2
17540,1
17743,2
17707,1
17353,2
17769,2
17399,2
17315,2
17277,2
17606,2
17679,2
17542,1
17635,2
17108,2
17513,1
17736,1
17403,2
17488,1
17255,1
17202,1
17283,2
17326,2
17800,1
17379,1
17124,1
17147,2
17240,2
17433,2
17372,2
17437,2
17373,1
17141,1
17489,2
17752,2
17100,1
17684,1
17211,2
17188,1
17491,1
17799,2
17812,2
17247,2
17272,2
17581,2
17601,1
17320,2
17159,2
17738,1
17774,2
17629,1
17284,2
17055,2
17228,1
17731,2
17797,2
17261,1
17576,2
17779,2
17689,2
17133,2
17115,2
17212,1
17270,1
17756,2
17076,1
17467,2
17690,2
17676,2
17598,2
17259,1
17594,2
17455,2
17545,1
17254,2
17280,1
17090,2
17302,2
17190,2
17476,2
17477,2
17497,2
17060,2
17693,1
17383,2
17049,2
17304,2
17352,2
17252,1
17349,2
17697,1
17699,2
17748,2
17419,2
17725,2
17820,2
17808,2
17570,2
17782,2
17686,2
17526,2
17384,2
17739,2
17214,2
17828,2
17810,2
17136,1
17235,1
17298,1
17427,2
17232,1
17074,1
17169,2
17423,2
17517,1
17172,1
17452,2
17116,2
17438,1
17157,2
17361,2
17566,2
17044,1
17253,2
17681,2
17468,2
17457,2
17062,2
17192,2
17791,2
17508,2
17653,2
17388,1
17642,2
17052,2
17498,2
17503,2
17156,1
17633,2
17706,2
17265,2
17561,1
17473,2
17297,1
17149,2
17151,2
17465,2
17585,2
17291,2
17201,2
17790,2
17366,2
17509,2
17342,2
17724,1
17639,2
17054,2
17505,1
17672,2
4627,1
4247,1
4432,1
4511,1
4661,1
4440,1
4583,1
4709,2
4290,1
4943,1
4641,1
4765,1
4372,1
4447,1
4675,1
4482,5
4823,1
4533,1
4365,1
4672,1
4280,1
4528,5
4766,1
4195,1
4520,1
4244,2
4758,1
4170,1
4158,1
4904,5
4744,5
4622,1
4703,1
4937,1
4642,1
4436,1
4867,1
4911,1
4690,1
4343,1
4562,1
4584,1
4959,2
4317,1
4612,1
4767,2
4613,1
4540,1
4947,2
4319,1
4776,2
4600,1
4486,2
4762,1
4668,1
4272,1
4382,1
4513,1
4281,1
4446,2
4718,2
4565,1
4788,5
4878,1
4609,1
4742,5
4525,1
4930,1
4480,1
4418,1
4388,1
4951,1
4746,1
4882,1
4512,1
4635,1
4502,1
4164,1
4639,1
4681,1
4190,1
4549,1
4472,1
4250,1
4249,1
4452,2
4791,2
4294,1
4917,1
4266,1
4524,1
4602,1
4271,1
4971,1
4444,1
4394,1
4201,1
4404,1
4590,5
4535,3
4816,1
4314,1
4150,1
4233,1
4253,5
4315,1
4628,1
4252,1
4810,1
4842,1
4455,5
4692,1
4923,2
4779,1
4597,1
4537,1
4836,1
4408,1
4187,5
4423,1
4370,1
4196,2
4759,5
4940,1
4279,1
4936,1
4831,1
4344,1
4183,1
4634,1
4832,1
4169,1
4656,1
4574,1
4439,1
4872,2
4918,1
4442,5
4219,5
4542,5
4334,1
4739,1
4198,1
4380,1
4141,1
4322,1
4591,1
4474,2
4259,1
4381,1
4286,1
4501,1
4523,1
4509,1
4886,2
4485,1
4768,1
4585,1
4559,1
4678,2
4741,1
4818,1
4297,1
4323,1
4291,1
4981,1
4969,2
4843,1
4780,5
4795,1
4858,2
4856,1
4325,1
4505,1
4277,1
4749,1
4355,2
4144,5
4429,5
4296,1
4172,1
4379,1
4330,1
4165,1
4531,1
4920,1
4849,1
4441,2
4954,1
4500,2
4667,1
4616,1
4900,1
4399,1
4861,1
4729,5
4651,1
4892,1
4586,1
4671,1
4269,2
4664,1
4300,1
4790,5
4177,1
4458,5
4803,1
4548,1
4546,1
4460,1
4772,1
4449,1
4515,1
4493,3
4403,1
4146,1
4305,1
4649,1
4619,1
4804,1
4450,1
4655,1
4663,1
4384,1
4332,1
4571,2
4800,2
4775,1
4352,2
4901,1
4416,1
4560,1
4306,1
4885,2
4301,1
4793,5
4630,1
4869,1
4757,5
4184,1
4265,1
4846,1
4287,1
4889,2
4658,1
4582,2
4516,2
4363,1
4638,1
4327,1
4318,1
4350,1
4538,1
4336,1
4517,1
4242,1
4453,5
4240,1
4847,1
4972,1
4236,1
4510,1
4171,1
4963,1
4827,1
4521,5
4261,2
4801,1
4227,1
4589,1
4808,1
4411,3
4218,1
4555,1
19850,5
19744,1
20255,1
20073,1
19611,1
20183,1
20250,5
19877,1
20090,1
19649,1
20143,1
19730,1
19644,1
19665,1
19693,1
20018,1
19949,1
19830,1
19777,1
20076,1
19916,3
19557,1
19775,1
20264,1
20161,1
20020,1
19630,1
20078,1
20285,1
20241,1
19973,1
19905,3
20193,3
19627,1
19934,1
19496,1
19826,1
19501,1
19669,1
19599,1
20103,1
19958,5
19676,1
19702,1
20136,1
20294,1
19960,1
20005,1
20209,1
19959,1
19974,2
20176,1
20099,1
20219,5
19837,1
19810,1
19695,1
20247,1
19912,1
19824,1
20199,1
19985,1
20155,1
20034,1
20258,3
20303,1
19792,1
19873,1
19549,1
20204,1
20259,1
19657,1
19723,1
19786,1
20067,1
19654,5
19502,1
19863,1
19883,1
19552,1
19953,1
20302,1
19790,1
19662,1
19747,1
19891,3
19827,1
20138,1
19829,1
20044,2
20089,2
20166,3
19789,1
19875,1
19724,1
19846,1
19518,1
19590,1
20123,1
19507,1
19736,1
20038,1
19950,1
20142,1
19531,1
19998,1
20195,1
19701,1
20234,1
20212,1
19720,1
20113,1
20125,5
19932,1
19603,1
20235,1
19928,1
20263,1
19817,1
19610,1
20268,1
19832,1
19802,1
19634,1
19570,1
19849,2
19579,1
20266,1
20288,1
19659,1
20289,1
20251,1
19901,5
20106,1
20060,1
20186,1
19571,3
19617,1
19704,1
19882,1
19906,1
20178,1
19970,3
20248,1
19836,1
19567,1
20275,1
20017,1
20075,1
19855,1
20152,2
19813,5
19808,1
19921,5
20229,1
19587,1
20225,1
20110,1
19601,1
20224,1
19876,1
19881,5
19641,1
20085,1
19658,1
20162,1
20023,2
19880,1
19999,1
20052,1
19788,1
19554,1
19878,1
19896,1
19689,3
20144,5
19952,1
19962,1
19839,1
19840,1
19645,1
20092,1
19680,1
20069,1
20071,1
20277,5
20063,1
19975,1
19978,1
20267,2
19708,1
20205,1
19688,1
20127,1
19957,1
19988,1
20024,1
19626,1
19520,1
19731,1
19842,1
19743,1
19997,5
19535,1
19871,1
20021,2
19821,1
19591,1
19711,1
19918,1
19781,1
19853,1
19511,1
19841,1
19860,1
20048,1
20130,1
19804,1
19780,1
20197,1
19700,1
20153,1
19948,5
20292,1
20293,5
19809,2
2032,1
2044,2
2347,1
2365,5
1782,1
1924,1
2048,1
1806,1
1876,1
2448,1
2156,1
1980,1
2008,5
2147,1
2237,2
2421,3
1780,1
1789,1
1916,5
1925,1
2422,1
2232,1
2263,5
2063,5
1961,5
1870,1
1755,1
1813,2
2364,1
1864,1
1901,1
1846,1
1938,1
2233,1
1997,1
2001,1
2322,1
2329,5
2064,5
2346,1
2307,5
1693,5
2038,1
1769,1
2348,1
1776,1
2436,1
2427,1
2411,1
1865,1
2057,1
1906,5
1754,1
2399,5
2434,1
2153,3
1795,1
2242,1
2449,2
1982,1
2241,5
2172,1
1707,1
2093,1
1959,1
2009,5
2281,1
1822,1
2394,1
2321,2
2075,1
2188,1
2271,3
1911,1
2193,2
2105,1
2154,1
1900,5
2101,5
1991,5
1893,5
2208,1
1891,1
2166,1
1675,1
2251,1
1792,5
2443,1
2159,1
1874,5
1709,1
1946,1
1814,1
2046,1
2212,1
1683,5
1750,1
2061,1
1958,5
2360,3
2376,1
2119,1
1927,1
1773,3
2313,5
1999,1
2181,1
2106,5
2437,1
1771,1
2143,1
2072,2
2176,5
1989,1
2006,1
2257,1
1929,1
2246,3
1823,1
2043,1
1885,5
2331,1
2167,1
2216,1
1910,5
2014,5
2354,5
1681,1
2230,1
1899,5
2361,1
2286,5
1711,1
2435,1
2229,5
1967,1
2142,5
1933,1
1878,5
1954,1
1797,1
2191,1
1735,1
2011,5
2412,1
2010,1
2003,1
1812,5
1708,1
2398,5
2337,1
1992,1
1965,1
2047,1
2206,1
1808,1
2261,5
2266,5
2325,5
2025,1
1811,1
2269,5
2042,1
1985,1
1950,1
2184,1
2302,5
1659,1
2200,1
1981,1
2144,1
2130,1
1676,1
2395,5
2249,1
2409,1
1798,1
1783,1
1669,1
2308,5
1678,1
1894,5
2426,1
2082,5
1761,1
1970,1
2239,1
1674,5
2280,1
2128,1
2248,1
2340,1
2108,1
1830,1
2428,1
1810,5
2019,3
1971,1
1803,1
2085,5
2068,1
1974,5
2432,1
1866,1
2396,1
1966,5
2417,1
2175,5
2155,1
2234,1
1849,1
1699,1
1716,5
1660,1
2052,1
2074,1
2368,3
2058,1
2372,1
2194,1
2238,1
2041,1
1853,1
2440,1
1710,1
2363,5
2059,1
2102,5
1930,1
2199,1
2327,5
2070,1
1796,1
2116,3
2344,1
2185,1
1677,1
2430,5
1993,1
1793,1
1986,1
2383,1
1667,5
2163,1
1903,1
2243,1
2418,1
9557,3
9610,5
10190,1
9769,5
9786,5
10100,5
10210,5
9650,5
10314,1
9627,1
9814,1
9913,1
9706,5
10233,1
9834,1
9848,1
10119,1
10144,5
9708,2
9681,5
9839,1
9617,5
9829,3
10130,1
10140,1
9720,5
10321,5
9737,1
9861,5
10107,1
9539,5
9665,2
9585,2
9532,5
9860,1
9790,1
10116,1
9701,1
10181,1
9959,1
10224,1
9571,3
9480,5
10092,1
9822,1
9904,1
10170,5
10267,5
9808,1
10231,1
10025,1
9841,1
10106,1
10029,1
9982,2
9693,1
9779,5
10323,1
9656,5
9824,1
10055,1
9612,5
9856,1
10325,1
10082,1
10274,2
9623,5
9545,2
10155,1
10145,5
10156,1
9896,1
10236,1
9845,1
9541,5
10044,5
9902,1
9909,1
9487,1
10000,1
9937,1
9605,2
9581,1
9843,1
9928,5
9805,1
10066,1
9813,1
9994,1
9505,1
9925,1
10003,1
9727,4
9944,1
10298,1
9594,5
9863,1
9660,5
10175,5
9514,1
9768,2
9485,3
10322,1
10002,1
9943,1
9645,1
9578,1
10099,1
9673,5
9765,1
9798,5
10217,1
10183,5
10234,5
10282,1
9979,1
9558,5
10098,1
9725,1
9780,5
10129,5
9788,1
9830,1
10198,5
10240,5
9489,1
9717,5
9735,2
9705,5
9951,1
9795,1
9868,1
10014,1
9847,1
10096,2
10142,1
9633,1
9746,2
9719,1
9828,2
9479,1
9948,5
9637,5
10197,1
10016,1
10214,1
10120,5
10127,1
9854,1
10114,3
9711,1
10243,5
10128,5
9745,5
10084,1
9648,2
9810,5
10281,1
10241,1
9688,1
9635,1
9995,1
9883,1
10284,1
9696,1
9887,1
10273,1
10115,5
9842,5
10080,5
9905,1
9704,5
9716,1
10223,1
9906,1
9619,1
9989,5
9892,1
9649,1
10037,5
9819,1
9793,1
9926,1
9556,1
9886,1
9833,1
10304,1
10041,1
10138,5
9947,5
10259,5
9767,2
10270,5
9565,2
9885,1
10135,5
9960,3
10018,2
9750,1
10028,1
10049,1
9743,1
10320,1
9924,1
9879,5
9949,1
10277,1
9593,5
10317,1
9721,5
9582,1
10216,5
9604,5
10302,1
10104,5
9521,1
9592,2
10200,5
10086,1
9907,1
9498,5
9518,1
10248,1
9546,1
9755,1
10093,1
10110,5
10052,5
9644,3
9801,1
9640,1
9499,1
10139,1
10088,1
9803,5
10056,1
10218,1
9875,5
10203,5
9784,1
9629,5
9602,5
9724,5
10078,5
9859,5
10143,5
10293,5
10017,1
9867,1
10005,1
10151,1
10237,1
9938,5
9802,5
9880,5
10195,5
10149,1
9496,3
10063,1
10326,2
9754,1
9606,5
9572,1
9866,1
10305,1
9607,1
9930,1
19069,1
19088,1
18750,5
19476,1
18890,5
18975,1
19452,1
19429,5
19391,1
19171,5
19082,1
18987,1
19362,5
19121,1
19116,1
19412,1
19263,5
18849,1
18730,1
19029,1
18731,1
18939,5
19068,1
19021,5
19377,5
19322,1
19385,1
19475,5
18963,5
18740,1
19112,5
19013,5
19094,5
19368,5
19395,5
19246,1
19421,1
18761,5
19296,1
18735,5
18868,1
19445,5
18700,1
18961,1
18690,1
18806,1
19469,5
19419,5
19020,5
19434,1
19291,1
19439,5
19102,5
18843,5
18713,1
19161,1
19373,1
18866,5
18870,1
19337,5
19174,5
19253,5
19447,5
19330,5
18822,5
19087,1
18964,5
19108,1
19085,5
19060,1
18787,5
18741,1
19258,5
19369,5
19372,1
19261,1
18955,1
19285,5
18902,1
19356,5
19193,1
19413,5
19122,1
18926,5
18696,1
18804,5
18876,5
19221,5
19318,5
19250,5
19115,1
19113,5
19049,5
19486,5
18695,5
19010,5
19050,1
19283,5
19081,1
19364,2
19468,1
19184,1
19222,1
18916,5
18842,5
19242,1
18752,1
19202,5
18705,2
19479,5
18965,1
19448,5
18977,1
18813,1
19251,5
19225,5
18912,1
19374,5
19103,5
18777,1
18853,5
19269,1
18900,1
19367,1
19299,1
18873,5
18925,1
18938,1
19347,5
19265,1
19014,5
18897,1
18836,1
18723,5
19172,5
18850,1
19152,5
18684,5
19403,5
19383,1
19217,1
19266,1
19051,1
19213,1
18959,1
19090,1
18855,1
19160,5
18810,1
19489,5
19030,5
19392,1
18859,1
18856,5
19402,5
18711,5
18862,1
18734,5
19294,5
19493,1
19146,1
19303,5
19298,1
18818,5
19170,5
19393,1
19278,1
18861,1
19431,1
19153,1
19229,1
19333,5
18693,1
19443,5
19306,5
18947,5
19208,5
19456,1
19274,1
19262,5
18797,5
18708,4
18745,5
18800,5
19182,5
19346,5
18928,1
18702,5
19366,5
18878,1
19018,1
19178,5
19233,1
18999,5
19000,1
19039,1
19424,5
19114,5
19436,1
18807,1
18764,1
19163,5
18780,1
18871,5
18893,1
19046,1
18921,5
19490,5
19012,5
19136,5
19129,1
18989,1
19324,1
19381,5
19244,1
18919,1
18710,1
19286,5
19211,1
18781,1
26847,5
26885,5
26402,1
26479,1
26776,5
26691,5
26998,1
26654,5
26820,5
27152,5
27182,5
27133,1
27171,1
27180,1
26438,5
26814,5
26373,5
27146,3
26836,1
26597,5
26859,5
26425,1
26990,1
26382,1
26858,5
27155,1
27032,5
26853,1
26668,1
27002,1
26421,5
27067,1
27147,1
26401,5
26919,1
26618,5
27176,5
26807,1
26383,1
26505,5
27005,5
26821,1
27028,1
27184,1
27120,1
26533,5
26417,1
26385,5
26502,5
26674,5
26700,5
27174,1
26962,1
26876,1
26805,5
26520,5
26860,5
27102,5
27122,1
26466,1
27113,5
27136,5
26840,5
26935,5
26489,5
26491,1
27117,3
26938,5
26541,5
26445,1
26548,5
27066,1
27121,5
26972,1
27025,1
26975,5
26413,5
26432,5
26539,5
26602,5
26366,5
26897,1
26560,1
26389,1
26543,1
26992,5
26699,5
26970,5
26827,1
26811,1
26979,1
26570,5
26830,5
26470,1
26926,1
27095,1
26879,1
26986,1
26856,5
27000,5
26525,5
26568,5
26528,5
26803,5
27061,1
26908,5
26407,5
26791,1
26912,1
26801,5
26977,1
26664,5
26798,5
26449,5
27151,1
26621,3
26619,5
27183,1
26405,5
26994,5
26652,5
26903,1
26872,5
26823,5
26676,5
27119,1
26778,1
26472,1
26751,5
26649,1
26658,5
26774,5
26828,5
26884,5
26636,5
27129,3
26400,1
27004,5
26746,5
26684,5
26673,1
26941,1
26523,5
26508,5
26648,1
26587,1
26456,5
26950,5
26620,5
26794,5
26397,1
27011,5
26622,5
27042,1
26709,5
26766,1
26806,1
26880,5
27023,5
26727,5
26932,1
26690,5
26757,1
26442,1
27187,5
26645,5
26717,5
26991,3
26955,5
26584,5
26976,1
26591,5
26398,1
26653,5
26519,5
26578,1
27027,1
26942,5
26763,1
26918,1
26886,1
27014,1
26707,5
26850,1
26529,5
26911,1
26441,1
27093,5
26453,5
26501,5
26474,5
26781,1
26857,1
26957,1
26589,1
26716,5
26573,1
26531,5
26824,1
26913,1
26467,5
26765,1
26379,1
26444,1
26669,5
26615,5
27087,1
26822,1
26646,5
26490,5
27026,5
27020,5
26785,5
26601,5
26477,1
26608,5
27179,5
5078,1
5103,1
5440,1
5023,5
5493,3
4991,1
4983,1
5193,1
5427,5
5329,1
5320,1
5283,5
5264,5
5160,1
5280,5
5763,1
5061,3
5197,1
5675,2
5456,1
5509,3
5204,1
5620,5
5594,1
5178,1
5662,1
5276,1
5387,1
5277,1
5441,1
5049,3
5704,5
5672,5
5612,2
5459,1
5243,1
5030,5
5029,1
5349,1
5721,5
5623,1
5363,1
5746,1
5541,1
5468,1
5386,5
5259,1
5094,5
5318,1
5788,1
5497,1
5578,5
5335,5
5463,2
5162,1
5401,2
5655,1
5602,5
5032,1
5583,1
5301,1
5666,1
5232,1
5581,1
5695,5
5677,2
5220,1
5076,1
5128,2
5582,1
5290,1
5093,1
5417,1
5105,1
5728,5
5011,1
5601,1
5725,1
5191,1
5650,1
5735,5
5782,3
5379,1
5483,3
5731,1
5341,5
5161,1
5771,1
5469,5
5364,5
5242,1
5173,5
5303,5
5544,5
5275,1
5343,1
5097,1
5539,1
5462,2
5740,5
5039,1
5400,1
5542,1
5213,1
5634,1
5190,1
5764,1
5138,2
5129,1
5300,5
5319,1
5050,5
5384,5
5787,1
5016,3
5114,1
5080,1
5776,1
5360,5
5355,2
5051,3
5514,1
5344,1
5765,1
5713,1
5022,1
5569,1
5237,1
5663,1
5736,1
5109,2
5293,1
5405,1
5729,1
5465,1
5260,1
5100,3
5391,1
5658,1
5313,1
5098,3
5674,5
5495,1
4993,5
5753,5
5045,3
5350,5
5296,2
5781,5
5697,1
5194,1
5433,5
5366,1
5155,1
5561,1
5125,5
5328,1
5183,1
5511,1
5063,1
5751,1
5252,1
5635,5
5648,1
5525,1
5434,2
5047,1
5014,3
5737,1
5712,1
5127,2
5048,3
5071,5
5205,1
5727,2
5263,1
5037,1
5774,1
5414,3
5357,1
